2theta,intensity
24.02,1316.9201410942112
24.04,1557.3589911495267
24.06,1672.7978412048421
24.08,2008.2366912601576
24.1,2342.675541315473
24.12,2720.1143913707883
24.14,3147.553241426104
24.16,3558.9920914814193
24.18,4111.430941536735
24.2,4366.86979159205
24.22,4810.308641647366
24.24,5086.747491702681
24.26,5255.186341757997
24.28,5155.625191813312
24.3,4714.064041868627
24.32,4134.502891923943
24.34,3683.9417419792585
24.36,3125.380592034574
24.38,2411.8194420898894
24.4,2061.258292145205
24.42,1652.6971422005204
24.44,1420.1359922558358
24.46,1025.5748423111513
24.48,911.0136923664668
24.5,761.4525424217821
24.52,665.8913924770976
24.54,599.3302425324131
24.56,468.76909258772855
24.58,414.207942643044
24.6,419.6467926983595
24.62,294.0856427536749
24.64,279.5244928089904
24.66,262.96334286430584
24.68,224.40219291962126
24.7,200.84104297493673
24.72,224.2798930302522
24.74,212.71874308556767
24.76,220.15759314088314
24.78,171.5964431961986
24.8,174.03529325151402
24.82,157.4741433068295
24.84,125.91299336214496
24.86,139.35184341746043
24.88,136.79069347277584
24.9,145.2295435280913
24.92,136.66839358340678
24.94,120.10724363872225
24.96,118.54609369403772
24.98,101.98494374935319
25.0,117.4237938046686
25.02,116.86264385998408
25.04,69.30149391529955
25.06,65.74034397061502
25.08,92.17919402593043
25.1,72.6180440812459
25.12,111.05689413656137
25.14,91.49574419187684
25.16,107.93459424719231
25.18,72.37344430250778
25.2,71.81229435782319
25.22,102.25114441313866
25.24,93.68999446845413
25.26,95.12884452376954
25.28,86.56769457908501
25.3,111.00654463440048
25.32,92.44539468971595
25.34,73.88424474503142
25.36,76.3230948003469
25.38,76.76194485566236
25.4,111.20079491097778
25.42,76.63964496629325
25.44,78.07849502160866
25.46,91.51734507692413
25.48,125.9561951322396
25.5,77.39504518755507
25.52,65.83389524287054
25.54,79.27274529818601
25.56,104.71159535350148
25.58,66.15044540881695
25.6,62.58929546413236
25.62,71.02814551944783
25.64,67.46699557476325
25.66,119.90584563007872
25.68,96.34469568539419
25.7,115.78354574070966
25.72,56.222395796025125
25.74,54.661245851340595
25.76,32.100095906656065
25.78,77.53894596197148
25.8,79.97779601728695
25.82,94.41664607260242
25.84,79.85549612791783
25.86,65.2943461832333
25.88,64.73319623854877
25.9,50.17204629386424
25.92,56.61089634917971
25.94,53.04974640449518
25.96,70.48859645981065
25.98,62.927446515126064
26.0,61.366296570441534
26.02,54.80514662575695
26.04,53.24399668107242
26.06,53.68284673638789
26.08,61.12169679170336
26.1,49.56054684701883
26.12,42.9993969023343
26.14,64.43824695764977
26.16,47.87709701296524
26.18,50.31594706828065
26.2,54.75479712359612
26.22,30.193647178911533
26.24,89.632497234227
26.26,81.07134728954247
26.28,86.51019734485794
26.3,67.94904740017341
26.32,70.38789745548888
26.34,71.82674751080435
26.36,73.26559756611977
26.38,58.704447621435236
26.4,87.1432976767507
26.42,33.58214773206612
26.44,62.02099778738159
26.46,55.45984784269706
26.48,53.89869789801253
26.5,30.337547953328
26.52,33.77639800864347
26.54,99.21524806395894
26.56,50.65409811927435
26.58,35.09294817458982
26.6,55.531798229905235
26.62,48.970648285220705
26.64,69.40949834053617
26.66,54.848348395851644
26.68,67.28719845116711
26.7,75.72604850648258
26.72,92.16489856179805
26.74,83.60374861711352
26.76,73.04259867242894
26.78,114.48144872774441
26.8,106.92029878305982
26.82,87.35914883837529
26.84,124.79799889369076
26.86,91.23684894900623
26.88,91.6756990043217
26.9,98.11454905963717
26.92,56.55339911495264
26.94,83.99224917026805
26.96,58.43109922558352
26.98,58.86994928089899
27.0,66.3087993362144
27.02,45.747649391529876
27.04,49.186499446845346
27.06,52.625349502160816
27.08,81.06419955747629
27.1,45.503049612791756
27.12,19.941899668107226
27.14,57.38074972342264
27.16,57.81959977873811
27.18,73.25844983405352
27.2,63.69729988936899
27.22,72.13614994468446
27.24,7.574999999999932
27.26,59.7434715821812
27.28,38.91194316436247
27.3,26.08041474654368
27.32,58.24888632872495
27.34,61.41735791090622
27.36,71.58582949308749
27.38,63.75430107526876
27.4,34.922772657450025
27.42,52.09124423963124
27.44,68.2597158218125
27.46,48.428187403993775
27.48,45.59665898617504
27.5,66.76513056835631
27.52,36.933602150537524
27.54,77.1020737327188
27.56,81.27054531490006
27.58,74.43901689708133
27.6,62.6074884792626
27.62,81.77596006144387
27.64,70.94443164362508
27.66,89.11290322580635
27.68,124.28137480798762
27.7,83.44984639016889
27.72,65.61831797235016
27.74,74.78678955453142
27.76,52.955261136712636
27.78,68.1237327188939
27.8,65.29220430107517
27.82,34.46067588325644
27.84,78.62914746543771
27.86,81.79761904761892
27.88,80.96609062980019
27.9,94.13456221198146
27.92,74.30303379416273
27.94,122.471505376344
27.96,118.63997695852527
27.98,107.80844854070648
28.0,86.97692012288775
28.02,112.14539170506902
28.04,103.31386328725029
28.06,127.48233486943155
28.08,176.65080645161277
28.1,155.81927803379403
28.12,168.9877496159753
28.14,186.15622119815657
28.16,187.32469278033784
28.18,238.4931643625191
28.2,249.66163594470032
28.22,242.8301075268816
28.24,304.99857910906286
28.26,369.1670506912441
28.28,447.3355222734254
28.3,474.5039938556066
28.32,474.6724654377879
28.34,608.8409370199691
28.36,650.0094086021504
28.38,775.1778801843317
28.4,810.346351766513
28.42,959.5148233486941
28.44,1056.6832949308755
28.46,1134.8517665130566
28.48,1233.020238095238
28.5,1237.1887096774192
28.52,1199.3571812596006
28.54,1168.5256528417817
28.56,1122.6941244239629
28.58,982.8625960061443
28.6,895.0310675883255
28.62,790.1995391705068
28.64,669.368010752688
28.66,602.5364823348693
28.68,489.70495391705055
28.7,418.8734254992318
28.72,332.0418970814131
28.74,326.2103686635943
28.76,288.37884024577556
28.78,260.54731182795683
28.8,264.7157834101381
28.82,211.88425499231937
28.84,200.05272657450064
28.86,149.22119815668185
28.88,168.38966973886312
28.9,161.5581413210444
28.92,102.72661290322566
28.94,112.89508448540693
28.96,110.06355606758814
28.98,131.2320276497694
29.0,125.40049923195068
29.02,106.56897081413194
29.04,79.73744239631321
29.06,112.90591397849448
29.08,140.0743855606757
29.1,109.24285714285696
29.12,73.41132872503823
29.14,93.5798003072195
29.16,101.74827188940077
29.18,66.91674347158198
29.2,84.08521505376325
29.22,104.25368663594452
29.24,85.42215821812579
29.26,90.59062980030706
29.28,122.75910138248832
29.3,166.92757296466954
29.32,119.0960445468508
29.34,132.26451612903207
29.36,153.43298771121334
29.38,159.6014592933946
29.4,189.76993087557588
29.42,176.9384024577571
29.44,200.10687403993836
29.46,226.27534562211963
29.48,238.4438172043009
29.5,294.61228878648217
29.52,338.7807603686634
29.54,372.94923195084465
29.56,452.1177035330259
29.58,477.2861751152072
29.6,578.4546466973884
29.62,676.6231182795698
29.64,773.7915898617509
29.66,854.9600614439322
29.68,1012.1285330261135
29.7,1195.2970046082946
