2theta,intensity
27.04,290.81350055315465
27.06,290.3746504978392
27.08,289.9358004425237
27.1,289.49695038720824
27.12,289.0581003318928
27.14,288.61925027657736
27.16,288.1804002212619
27.18,287.7415501659465
27.2,287.302700110631
27.22,286.86385005531554
27.24,286.42500000000007
27.26,286.2565284178188
27.28,286.08805683563753
27.3,285.9195852534563
27.32,285.75111367127505
27.34,285.5826420890938
27.36,285.4141705069125
27.38,285.24569892473124
27.4,285.07722734255
27.42,284.90875576036876
27.44,284.7402841781875
27.46,284.5718125960062
27.48,284.40334101382496
27.5,284.2348694316437
27.52,284.0663978494625
27.54,283.8979262672812
27.56,283.72945468509994
27.58,283.56098310291867
27.6,283.3925115207374
27.62,283.22403993855613
27.64,283.0555683563749
27.66,282.88709677419365
27.68,282.7186251920124
27.7,282.5501536098311
27.72,282.38168202764984
27.74,282.2132104454686
27.76,282.04473886328736
27.78,281.8762672811061
27.8,281.7077956989248
27.82,281.53932411674356
27.84,281.3708525345623
27.86,281.2023809523811
27.88,281.0339093701998
27.9,280.86543778801854
27.92,280.69696620583727
27.94,280.528494623656
27.96,280.36002304147473
27.98,280.1915514592935
28.0,280.02307987711225
28.02,279.854608294931
28.04,279.6861367127497
28.06,279.51766513056845
28.08,279.34919354838723
28.1,279.18072196620597
28.12,279.0122503840247
28.14,278.8437788018434
28.16,278.67530721966216
28.18,278.5068356374809
28.2,278.3383640552997
28.22,278.1698924731184
28.24,278.00142089093714
28.26,277.8329493087559
28.28,277.6644777265746
28.3,277.4960061443934
28.32,277.3275345622121
28.34,277.15906298003085
28.36,276.9905913978496
28.38,276.8221198156683
28.4,276.65364823348705
28.42,276.48517665130584
28.44,276.31670506912457
28.46,276.1482334869433
28.48,275.97976190476203
28.5,275.81129032258076
28.52,275.64281874039955
28.54,275.4743471582183
28.56,275.305875576037
28.58,275.13740399385574
28.6,274.9689324116745
28.62,274.8004608294932
28.64,274.631989247312
28.66,274.4635176651307
28.68,274.29504608294945
28.7,274.1265745007682
28.72,273.9581029185869
28.74,273.7896313364057
28.76,273.62115975422444
28.78,273.45268817204317
28.8,273.2842165898619
28.82,273.11574500768063
28.84,272.94727342549936
28.86,272.77880184331815
28.88,272.6103302611369
28.9,272.4418586789556
28.92,272.27338709677434
28.94,272.1049155145931
28.96,271.93644393241186
28.98,271.7679723502306
29.0,271.5995007680493
29.02,271.43102918586806
29.04,271.2625576036868
29.06,271.0940860215055
29.08,270.9256144393243
29.1,270.75714285714304
29.12,270.58867127496177
29.14,270.4201996927805
29.16,270.25172811059923
29.18,270.083256528418
29.2,269.91478494623675
29.22,269.7463133640555
29.24,269.5778417818742
29.26,269.40937019969294
29.28,269.2408986175117
29.3,269.07242703533046
29.32,268.9039554531492
29.34,268.7354838709679
29.36,268.56701228878666
29.38,268.3985407066054
29.4,268.2300691244241
29.42,268.0615975422429
29.44,267.89312596006164
29.46,267.72465437788037
29.48,267.5561827956991
29.5,267.38771121351783
29.52,267.2192396313366
29.54,267.05076804915535
29.56,266.8822964669741
29.58,266.7138248847928
29.6,266.54535330261155
29.62,266.3768817204303
29.64,266.20841013824906
29.66,266.0399385560678
29.68,265.8714669738865
29.7,265.70299539170526
29.72,265.534523809524
29.74,265.3660522273427
29.76,265.1975806451615
29.78,265.02910906298024
29.8,264.86063748079897
29.82,264.6921658986177
29.84,264.52369431643643
29.86,264.3552227342552
29.88,264.18675115207395
29.9,264.0182795698927
29.92,263.8498079877114
29.94,263.68133640553015
29.96,263.5128648233489
29.98,263.34439324116767
30.0,263.1759216589864
30.02,263.0074500768051
30.04,262.83897849462386
30.06,262.6705069124426
30.08,262.5020353302614
30.1,262.3335637480801
30.12,262.16509216589884
30.14,261.9966205837176
30.16,261.8281490015363
30.18,261.65967741935503
30.2,261.4912058371738
30.22,261.32273425499255
30.24,261.1542626728113
30.26,260.98579109063
30.28,260.81731950844875
30.3,260.64884792626754
30.32,260.48037634408627
30.34,260.311904761905
30.36,260.14343317972373
30.38,259.97496159754246
30.4,259.8064900153612
30.42,259.63801843318
30.44,259.4695468509987
30.46,259.30107526881744
30.48,259.1326036866362
30.5,258.9641321044549
30.52,258.7956605222737
30.54,258.6271889400924
30.56,258.45871735791115
30.58,258.2902457757299
30.6,258.1217741935486
30.62,257.95330261136735
30.64,257.78483102918614
30.66,257.61635944700487
30.68,257.4478878648236
30.7,257.27941628264233
30.72,257.11094470046106
30.74,256.94247311827985
30.76,256.7740015360986
30.78,256.6055299539173
30.8,256.43705837173604
30.82,256.2685867895548
30.84,256.1001152073735
30.86,255.93164362519227
30.88,255.76317204301102
30.9,255.59470046082976
30.92,255.4262288786485
30.94,255.25775729646725
30.96,255.08928571428598
30.98,254.9208141321047
31.0,254.75234254992347
31.02,254.5838709677422
31.04,254.41539938556093
31.06,254.2469278033797
31.08,254.07845622119842
31.1,253.90998463901718
31.12,253.7415130568359
31.14,253.57304147465464
31.16,253.4045698924734
31.18,253.23609831029214
31.2,253.06762672811087
31.22,252.89915514592963
31.24,252.73068356374836
31.26,252.5622119815671
31.28,252.39374039938585
31.3,252.22526881720458
31.32,252.05679723502334
31.34,251.88832565284207
31.36,251.7198540706608
31.38,251.55138248847953
31.4,251.3829109062983
31.42,251.21443932411702
31.44,251.04596774193578
31.46,250.87749615975451
31.48,250.70902457757325
31.5,250.540552995392
31.52,250.37208141321074
31.54,250.2036098310295
31.56,250.03513824884823
31.58,249.86666666666696
31.6,249.6981950844857
31.62,249.52972350230445
31.64,249.36125192012318
31.66,249.19278033794194
31.68,249.02430875576067
31.7,248.8558371735794
31.72,248.68736559139816
31.74,248.5188940092169
31.76,248.35042242703565
31.78,248.18195084485438
31.8,248.01347926267312
31.82,247.84500768049185
31.84,247.6765360983106
31.86,247.50806451612934
31.88,247.3395929339481
31.9,247.17112135176683
31.92,247.00264976958556
31.94,246.83417818740432
31.96,246.66570660522305
31.98,246.4972350230418
32.0,246.32876344086054
32.02,246.16029185867927
32.04,245.991820276498
32.06,245.82334869431676
32.08,245.6548771121355
32.1,245.48640552995425
32.12,245.31793394777299
32.14,245.14946236559172
32.16,244.98099078341048
32.18,244.8125192012292
32.2,244.64404761904794
32.22,244.4755760368667
32.24,244.30710445468543
32.26,244.13863287250416
32.28,243.97016129032292
32.3,243.80168970814165
32.32,243.6332181259604
32.34,243.46474654377914
32.36,243.30990628639563
32.38,243.1550660290121
32.4,243.00022577162858
32.42,242.84538551424504
32.44,242.69054525686153
32.46,242.53570499947799
32.48,242.38086474209447
32.5,242.22602448471093
32.52,242.07118422732742
32.54,241.91634396994388
32.56,241.76150371256037
32.58,241.60666345517683
32.6,241.45182319779332
32.62,241.29698294040978
32.64,241.14214268302626
32.66,240.98730242564272
32.68,240.8324621682592
32.7,240.67762191087567
32.72,240.52278165349216
32.74,240.36794139610862
32.76,240.2131011387251
32.78,240.05826088134157
32.8,239.90342062395806
32.82,239.74858036657452
32.84,239.593740109191
32.86,239.43889985180746
32.88,239.28405959442395
32.9,239.1292193370404
32.92,238.9743790796569
32.94,238.8195388222734
32.96,238.66469856488985
32.98,238.50985830750633
33.0,238.3550180501228
33.02,238.20017779273928
33.04,238.04533753535574
33.06,237.89049727797223
33.08,237.7356570205887
33.1,237.58081676320518
33.12,237.42597650582164
33.14,237.27113624843813
33.16,237.11629599105459
33.18,236.96145573367107
33.2,236.80661547628753
33.22,236.65177521890402
33.24,236.49693496152048
33.26,236.34209470413697
33.28,236.18725444675343
33.3,236.03241418936992
33.32,235.87757393198638
33.34,235.72273367460286
33.36,235.56789341721932
33.38,235.4130531598358
33.4,235.25821290245227
